"","ID","SEX","FOODITEM","BOUTDURATION","ages","new.rank","female","male","KID","new.f","new.m","rank","adult.presence"
"1335","YN","1",464,11,2,5,"1","2","YN","0","2","1","1"
"1336","YN","1",464,3,2,5,"1","2","YN","0","2","1","1"
"1337","YN","1",464,6,2,5,"1","2","YN","0","2","1","1"
"1338","YN","1",464,4,2,5,"1","2","YN","0","2","1","1"
"1339","YN","1",464,5,2,5,"1","2","YN","0","2","1","1"
"1340","YN","1",464,10,2,5,"1","2","YN","0","2","1","1"
"1341","YN","1",403,9,2,5,"1","2","YN","0","2","1","1"
"1342","YN","1",403,14,2,5,"1","2","YN","0","2","1","1"
"1343","YN","1",403,27,2,5,"1","2","YN","0","2","1","1"
"1344","YV","1",464,7,6,5,"1","2","YV","0","2","1","1"
"1345","YV","1",464,4,6,5,"1","2","YV","0","2","1","1"
"1346","YV","1",464,10,6,5,"1","2","YV","0","2","1","1"
"1347","YV","1",403,6,6,5,"1","2","YV","0","2","1","1"
"1348","YZ","0",464,161,4,5,"1","2","YZ","0","2","1","1"
"1349","YZ","0",464,36,4,5,"1","2","YZ","0","2","1","1"
"1350","YZ","0",464,31,4,5,"1","2","YZ","0","2","1","1"
"1351","YZ","0",403,14,4,5,"1","2","YZ","0","2","1","1"
"1352","YZ","0",403,35,4,5,"1","2","YZ","0","2","1","1"
"1353","YZ","0",403,21,4,5,"1","2","YZ","0","2","1","1"
"1354","YZ","0",403,62,4,5,"1","2","YZ","0","2","1","1"
"1355","YZ","0",403,22,4,5,"1","2","YZ","0","2","1","1"
"1356","AO","1",43,418,4,1,"2","0","AO","2","1","4","4"
"1357","BC","1",43,119,4,1,"2","0","BC","2","1","4","4"
"1358","BV","0",43,455,3,1,"2","0","BV","2","1","4","4"
"1359","BV","0",43,5,3,1,"2","0","BV","2","1","4","4"
"1360","CC","0",43,19,2,1,"2","0","CC","2","1","4","4"
"1361","CC","0",43,15,2,1,"2","0","CC","2","1","4","4"
"1362","CC","0",43,3,2,1,"2","0","CC","2","1","4","4"
"1363","CK","1",43,10,5,1,"2","0","CK","2","1","4","4"
"1364","CP","1",43,47,3,1,"2","0","CP","2","1","4","4"
"1365","CP","1",43,4,3,1,"2","0","CP","2","1","4","4"
"1366","CP","1",43,7,3,1,"2","0","CP","2","1","4","4"
"1367","DK","0",43,103,3,1,"2","0","DK","2","1","4","4"
"1368","EK","1",43,4,2,1,"2","0","EK","2","1","4","4"
"1369","EO","1",43,5,4,1,"2","0","EO","2","1","4","4"
"1370","EO","1",43,346,4,1,"2","0","EO","2","1","4","4"
"1371","EO","1",43,7,4,1,"2","0","EO","2","1","4","4"
"1372","EP","0",43,14,5,1,"2","0","EP","2","1","4","4"
"1373","EP","0",43,3,5,1,"2","0","EP","2","1","4","4"
"1374","FB","1",43,284,6,1,"2","0","FB","2","1","4","4"
"1375","FB","1",43,184,6,1,"2","0","FB","2","1","4","4"
"1376","FE","1",43,19,5,1,"2","0","FE","2","1","4","4"
"1377","FE","1",43,16,5,1,"2","0","FE","2","1","4","4"
"1378","IE","0",43,10,4,1,"2","0","IE","2","1","4","4"
"1379","JA","1",43,25,5,1,"2","0","JA","2","1","4","4"
"1380","JA","1",43,2,5,1,"2","0","JA","2","1","4","4"
"1381","KW","1",43,7,4,1,"2","0","KW","2","1","4","4"
"1382","NC","1",43,2,4,1,"2","0","NC","2","1","4","4"
"1383","PO","1",43,9,2,1,"2","0","PO","2","1","4","4"
"1384","SZ","0",43,7,3,1,"2","0","SZ","2","1","4","4"
"1385","SZ","0",43,428,3,1,"2","0","SZ","2","1","4","4"
"1386","VX","0",43,5,3,1,"2","0","VX","2","1","4","4"
"1387","XA","0",43,480,5,1,"2","0","XA","2","1","4","4"
"1388","XA","0",43,154,5,1,"2","0","XA","2","1","4","4"
"1389","XE","1",43,28,3,1,"2","0","XE","2","1","4","4"
"1390","AO","1",401,9,4,2,"2","0","AO","2","1","3","4"
"1391","BD","0",401,4,3,2,"2","0","BD","2","1","3","4"
"1392","CC","0",401,3,2,2,"2","0","CC","2","1","3","4"
"1393","CK","1",401,6,5,2,"2","0","CK","2","1","3","4"
"1394","CP","1",401,241,3,2,"2","0","CP","2","1","3","4"
"1395","CP","1",401,3,3,2,"2","0","CP","2","1","3","4"
"1396","CP","1",401,4,3,2,"2","0","CP","2","1","3","4"
"1397","CP","1",401,3,3,2,"2","0","CP","2","1","3","4"
"1398","CP","1",401,3,3,2,"2","0","CP","2","1","3","4"
"1399","DK","0",401,7,3,2,"2","0","DK","2","1","3","4"
"1400","EP","0",401,26,5,2,"2","0","EP","2","1","3","4"
"1401","EP","0",401,7,5,2,"2","0","EP","2","1","3","4"
"1402","EP","0",401,2,5,2,"2","0","EP","2","1","3","4"
"1403","EP","0",401,4,5,2,"2","0","EP","2","1","3","4"
"1404","EP","0",401,4,5,2,"2","0","EP","2","1","3","4"
"1405","FB","1",401,5,6,2,"2","0","FB","2","1","3","4"
"1406","JA","1",401,10,5,2,"2","0","JA","2","1","3","4"
"1407","NC","1",401,4,4,2,"2","0","NC","2","1","3","4"
"1408","NC","1",401,7,4,2,"2","0","NC","2","1","3","4"
"1409","NT","0",401,221,3,2,"2","0","NT","2","1","3","4"
"1410","PG","0",401,5,2,2,"2","0","PG","2","1","3","4"
"1411","PJ","1",401,15,2,2,"2","0","PJ","2","1","3","4"
"1412","SZ","0",401,6,3,2,"2","0","SZ","2","1","3","4"
"1413","SZ","0",401,4,3,2,"2","0","SZ","2","1","3","4"
"1414","XE","1",401,13,3,2,"2","0","XE","2","1","3","4"
"1415","YV","1",401,10,6,2,"2","0","YV","2","1","3","4"
"1416","YZ","0",401,10,4,2,"2","0","YZ","2","1","3","4"
"1417","YZ","0",401,7,4,2,"2","0","YZ","2","1","3","4"
"1418","BC","1",41,78,4,3,"2","0","BC","2","1","2","4"
"1419","BD","0",41,25,3,3,"2","0","BD","2","1","2","4"
"1420","CP","1",41,25,3,3,"2","0","CP","2","1","2","4"
"1421","CP","1",41,51,3,3,"2","0","CP","2","1","2","4"
"1422","CP","1",41,252,3,3,"2","0","CP","2","1","2","4"
"1423","EP","0",41,86,5,3,"2","0","EP","2","1","2","4"
"1424","FB","1",41,29,6,3,"2","0","FB","2","1","2","4"
"1425","FE","1",41,10,5,3,"2","0","FE","2","1","2","4"
"1426","JA","1",41,185,5,3,"2","0","JA","2","1","2","4"
"1427","AO","1",525,119,4,4,"2","0","AO","2","1","1","4"
"1428","AY","0",525,15,2,4,"2","0","AY","2","1","1","4"
"1429","BC","1",525,2,4,4,"2","0","BC","2","1","1","4"
"1430","BC","1",525,30,4,4,"2","0","BC","2","1","1","4"
"1431","BC","1",525,25,4,4,"2","0","BC","2","1","1","4"
"1432","BD","0",525,4,3,4,"2","0","BD","2","1","1","4"
"1433","CC","0",525,4,2,4,"2","0","CC","2","1","1","4"
"1434","CC","0",525,27,2,4,"2","0","CC","2","1","1","4"
"1435","CC","0",525,8,2,4,"2","0","CC","2","1","1","4"
"1436","CC","0",525,14,2,4,"2","0","CC","2","1","1","4"
"1437","CC","0",525,4,2,4,"2","0","CC","2","1","1","4"
"1438","CK","1",525,13,5,4,"2","0","CK","2","1","1","4"
"1439","CK","1",525,25,5,4,"2","0","CK","2","1","1","4"
"1440","DK","0",525,8,3,4,"2","0","DK","2","1","1","4"
"1441","DZ","1",525,6,4,4,"2","0","DZ","2","1","1","4"
"1442","DZ","1",525,6,4,4,"2","0","DZ","2","1","1","4"
"1443","EK","1",525,64,2,4,"2","0","EK","2","1","1","4"
"1444","EK","1",525,188,2,4,"2","0","EK","2","1","1","4"
"1445","EK","1",525,15,2,4,"2","0","EK","2","1","1","4"
"1446","EO","1",525,20,4,4,"2","0","EO","2","1","1","4"
"1447","EO","1",525,8,4,4,"2","0","EO","2","1","1","4"
"1448","EP","0",525,13,5,4,"2","0","EP","2","1","1","4"
"1449","EP","0",525,34,5,4,"2","0","EP","2","1","1","4"
"1450","EP","0",525,4,5,4,"2","0","EP","2","1","1","4"
"1451","EP","0",525,231,5,4,"2","0","EP","2","1","1","4"
"1452","EP","0",525,8,5,4,"2","0","EP","2","1","1","4"
"1453","FB","1",525,589,6,4,"2","0","FB","2","1","1","4"
"1454","FB","1",525,135,6,4,"2","0","FB","2","1","1","4"
"1455","FE","1",525,4,5,4,"2","0","FE","2","1","1","4"
"1456","FE","1",525,4,5,4,"2","0","FE","2","1","1","4"
"1457","FE","1",525,216,5,4,"2","0","FE","2","1","1","4"
"1458","FE","1",525,9,5,4,"2","0","FE","2","1","1","4"
"1459","GT","0",525,187,4,4,"2","0","GT","2","1","1","4"
"1460","GT","0",525,14,4,4,"2","0","GT","2","1","1","4"
"1461","IE","0",525,124,4,4,"2","0","IE","2","1","1","4"
"1462","IE","0",525,4,4,4,"2","0","IE","2","1","1","4"
"1463","IE","0",525,10,4,4,"2","0","IE","2","1","1","4"
"1464","IE","0",525,6,4,4,"2","0","IE","2","1","1","4"
"1465","IE","0",525,82,4,4,"2","0","IE","2","1","1","4"
"1466","IE","0",525,19,4,4,"2","0","IE","2","1","1","4"
"1467","IE","0",525,24,4,4,"2","0","IE","2","1","1","4"
"1468","IE","0",525,19,4,4,"2","0","IE","2","1","1","4"
"1469","JA","1",525,3,5,4,"2","0","JA","2","1","1","4"
"1470","JA","1",525,3,5,4,"2","0","JA","2","1","1","4"
"1471","JA","1",525,3,5,4,"2","0","JA","2","1","1","4"
"1472","JA","1",525,3,5,4,"2","0","JA","2","1","1","4"
"1473","JA","1",525,3,5,4,"2","0","JA","2","1","1","4"
"1474","KW","1",525,17,4,4,"2","0","KW","2","1","1","4"
"1475","KW","1",525,5,4,4,"2","0","KW","2","1","1","4"
"1476","KW","1",525,4,4,4,"2","0","KW","2","1","1","4"
"1477","NC","1",525,8,4,4,"2","0","NC","2","1","1","4"
"1478","NC","1",525,2,4,4,"2","0","NC","2","1","1","4"
"1479","NC","1",525,2,4,4,"2","0","NC","2","1","1","4"
"1480","NC","1",525,2,4,4,"2","0","NC","2","1","1","4"
"1481","NC","1",525,48,4,4,"2","0","NC","2","1","1","4"
"1482","NC","1",525,6,4,4,"2","0","NC","2","1","1","4"
"1483","NC","1",525,174,4,4,"2","0","NC","2","1","1","4"
"1484","NT","0",525,4,3,4,"2","0","NT","2","1","1","4"
"1485","NT","0",525,3,3,4,"2","0","NT","2","1","1","4"
"1486","PG","0",525,9,2,4,"2","0","PG","2","1","1","4"
"1487","PJ","1",525,225,2,4,"2","0","PJ","2","1","1","4"
"1488","PJ","1",525,2,2,4,"2","0","PJ","2","1","1","4"
"1489","PO","1",525,4,2,4,"2","0","PO","2","1","1","4"
"1490","PO","1",525,15,2,4,"2","0","PO","2","1","1","4"
"1491","PO","1",525,6,2,4,"2","0","PO","2","1","1","4"
"1492","PO","1",525,7,2,4,"2","0","PO","2","1","1","4"
"1493","PO","1",525,5,2,4,"2","0","PO","2","1","1","4"
"1494","SU","0",525,209,5,4,"2","0","SU","2","1","1","4"
"1495","SU","0",525,21,5,4,"2","0","SU","2","1","1","4"
"1496","SW","1",525,15,2,4,"2","0","SW","2","1","1","4"
"1497","SZ","0",525,4,3,4,"2","0","SZ","2","1","1","4"
"1498","SZ","0",525,265,3,4,"2","0","SZ","2","1","1","4"
"1499","VX","0",525,13,3,4,"2","0","VX","2","1","1","4"
"1500","WK","0",525,31,3,4,"2","0","WK","2","1","1","4"
"1501","WK","0",525,62,3,4,"2","0","WK","2","1","1","4"
"1502","WK","0",525,481,3,4,"2","0","WK","2","1","1","4"
"1503","XA","0",525,6,5,4,"2","0","XA","2","1","1","4"
"1504","YN","1",525,38,2,4,"2","0","YN","2","1","1","4"
"1505","YN","1",525,79,2,4,"2","0","YN","2","1","1","4"
"1506","YV","1",525,6,6,4,"2","0","YV","2","1","1","4"
"1507","YV","1",525,3,6,4,"2","0","YV","2","1","1","4"
"1508","YV","1",525,3,6,4,"2","0","YV","2","1","1","4"
"1509","YV","1",525,2,6,4,"2","0","YV","2","1","1","4"
"1510","YZ","0",525,7,4,4,"2","0","YZ","2","1","1","4"
"1511","YZ","0",525,7,4,4,"2","0","YZ","2","1","1","4"
"1512","YZ","0",525,130,4,4,"2","0","YZ","2","1","1","4"
"1513","AO","1",464,31,4,5,"2","0","AO","2","1","1","4"
"1514","AU","0",464,19,2,5,"2","0","AU","2","1","1","4"
"1515","AU","0",464,5,2,5,"2","0","AU","2","1","1","4"
"1516","AU","0",464,15,2,5,"2","0","AU","2","1","1","4"
"1517","AU","0",403,2,2,5,"2","0","AU","2","1","1","4"
"1518","AU","0",403,13,2,5,"2","0","AU","2","1","1","4"
"1519","AU","0",403,2,2,5,"2","0","AU","2","1","1","4"
"1520","AY","0",464,10,2,5,"2","0","AY","2","1","1","4"
"1521","AY","0",464,3,2,5,"2","0","AY","2","1","1","4"
"1522","AY","0",464,3,2,5,"2","0","AY","2","1","1","4"
"1523","AY","0",464,3,2,5,"2","0","AY","2","1","1","4"
"1524","AY","0",403,137,2,5,"2","0","AY","2","1","1","4"
"1525","AY","0",403,6,2,5,"2","0","AY","2","1","1","4"
"1526","BC","1",464,31,4,5,"2","0","BC","2","1","1","4"
"1527","BC","1",464,25,4,5,"2","0","BC","2","1","1","4"
"1528","BC","1",464,7,4,5,"2","0","BC","2","1","1","4"
"1529","BC","1",464,20,4,5,"2","0","BC","2","1","1","4"
"1530","BC","1",464,4,4,5,"2","0","BC","2","1","1","4"
"1531","BC","1",464,19,4,5,"2","0","BC","2","1","1","4"
"1532","BC","1",464,18,4,5,"2","0","BC","2","1","1","4"
"1533","BC","1",464,3,4,5,"2","0","BC","2","1","1","4"
"1534","BC","1",403,7,4,5,"2","0","BC","2","1","1","4"
"1535","BC","1",403,10,4,5,"2","0","BC","2","1","1","4"
"1536","BC","1",403,3,4,5,"2","0","BC","2","1","1","4"
"1537","BC","1",403,13,4,5,"2","0","BC","2","1","1","4"
"1538","BC","1",403,6,4,5,"2","0","BC","2","1","1","4"
"1539","BC","1",403,3,4,5,"2","0","BC","2","1","1","4"
"1540","BC","1",403,3,4,5,"2","0","BC","2","1","1","4"
"1541","BC","1",403,3,4,5,"2","0","BC","2","1","1","4"
"1542","BC","1",403,3,4,5,"2","0","BC","2","1","1","4"
"1543","BD","0",464,9,3,5,"2","0","BD","2","1","1","4"
"1544","BD","0",464,26,3,5,"2","0","BD","2","1","1","4"
"1545","BD","0",464,7,3,5,"2","0","BD","2","1","1","4"
"1546","BD","0",464,5,3,5,"2","0","BD","2","1","1","4"
"1547","BD","0",403,4,3,5,"2","0","BD","2","1","1","4"
"1548","BV","0",464,593,3,5,"2","0","BV","2","1","1","4"
"1549","BV","0",464,8,3,5,"2","0","BV","2","1","1","4"
"1550","BV","0",464,14,3,5,"2","0","BV","2","1","1","4"
"1551","BV","0",403,6,3,5,"2","0","BV","2","1","1","4"
"1552","BV","0",403,2,3,5,"2","0","BV","2","1","1","4"
"1553","CC","0",464,101,2,5,"2","0","CC","2","1","1","4"
"1554","CC","0",464,3,2,5,"2","0","CC","2","1","1","4"
"1555","CC","0",464,6,2,5,"2","0","CC","2","1","1","4"
"1556","CC","0",464,8,2,5,"2","0","CC","2","1","1","4"
"1557","CC","0",464,11,2,5,"2","0","CC","2","1","1","4"
"1558","CC","0",464,15,2,5,"2","0","CC","2","1","1","4"
"1559","CC","0",464,43,2,5,"2","0","CC","2","1","1","4"
"1560","CC","0",464,8,2,5,"2","0","CC","2","1","1","4"
"1561","CC","0",403,8,2,5,"2","0","CC","2","1","1","4"
"1562","CC","0",403,15,2,5,"2","0","CC","2","1","1","4"
"1563","CC","0",403,2,2,5,"2","0","CC","2","1","1","4"
"1564","CC","0",403,5,2,5,"2","0","CC","2","1","1","4"
"1565","CC","0",403,2,2,5,"2","0","CC","2","1","1","4"
"1566","CC","0",403,10,2,5,"2","0","CC","2","1","1","4"
"1567","CC","0",403,3,2,5,"2","0","CC","2","1","1","4"
"1568","CC","0",403,17,2,5,"2","0","CC","2","1","1","4"
"1569","CK","1",464,5,5,5,"2","0","CK","2","1","1","4"
"1570","CK","1",464,105,5,5,"2","0","CK","2","1","1","4"
"1571","CK","1",464,7,5,5,"2","0","CK","2","1","1","4"
"1572","CP","1",464,10,3,5,"2","0","CP","2","1","1","4"
"1573","CP","1",464,22,3,5,"2","0","CP","2","1","1","4"
"1574","CP","1",464,5,3,5,"2","0","CP","2","1","1","4"
"1575","CP","1",403,2,3,5,"2","0","CP","2","1","1","4"
"1576","CP","1",403,3,3,5,"2","0","CP","2","1","1","4"
"1577","CP","1",403,3,3,5,"2","0","CP","2","1","1","4"
"1578","CP","1",403,2,3,5,"2","0","CP","2","1","1","4"
"1579","DK","0",464,4,3,5,"2","0","DK","2","1","1","4"
"1580","DK","0",403,6,3,5,"2","0","DK","2","1","1","4"
"1581","DK","0",403,9,3,5,"2","0","DK","2","1","1","4"
"1582","DZ","1",464,6,4,5,"2","0","DZ","2","1","1","4"
"1583","DZ","1",403,209,4,5,"2","0","DZ","2","1","1","4"
"1584","DZ","1",403,4,4,5,"2","0","DZ","2","1","1","4"
"1585","EI","1",464,344,6,5,"2","0","EI","2","1","1","4"
"1586","EI","1",464,14,6,5,"2","0","EI","2","1","1","4"
"1587","EI","1",464,31,6,5,"2","0","EI","2","1","1","4"
"1588","EI","1",403,2,6,5,"2","0","EI","2","1","1","4"
"1589","EK","1",464,15,2,5,"2","0","EK","2","1","1","4"
"1590","EK","1",464,4,2,5,"2","0","EK","2","1","1","4"
"1591","EK","1",403,23,2,5,"2","0","EK","2","1","1","4"
"1592","EK","1",403,19,2,5,"2","0","EK","2","1","1","4"
"1593","EK","1",403,48,2,5,"2","0","EK","2","1","1","4"
"1594","EK","1",403,127,2,5,"2","0","EK","2","1","1","4"
"1595","EK","1",403,14,2,5,"2","0","EK","2","1","1","4"
"1596","EO","1",464,3,4,5,"2","0","EO","2","1","1","4"
"1597","EO","1",464,9,4,5,"2","0","EO","2","1","1","4"
"1598","EO","1",464,14,4,5,"2","0","EO","2","1","1","4"
"1599","EO","1",464,8,4,5,"2","0","EO","2","1","1","4"
"1600","EO","1",464,5,4,5,"2","0","EO","2","1","1","4"
"1601","EO","1",403,5,4,5,"2","0","EO","2","1","1","4"
"1602","EO","1",403,14,4,5,"2","0","EO","2","1","1","4"
"1603","EO","1",403,21,4,5,"2","0","EO","2","1","1","4"
"1604","EO","1",403,3,4,5,"2","0","EO","2","1","1","4"
"1605","EO","1",403,3,4,5,"2","0","EO","2","1","1","4"
"1606","EP","0",464,3,5,5,"2","0","EP","2","1","1","4"
"1607","EP","0",464,144,5,5,"2","0","EP","2","1","1","4"
"1608","EP","0",464,4,5,5,"2","0","EP","2","1","1","4"
"1609","EP","0",464,23,5,5,"2","0","EP","2","1","1","4"
"1610","EP","0",464,7,5,5,"2","0","EP","2","1","1","4"
"1611","EP","0",464,17,5,5,"2","0","EP","2","1","1","4"
"1612","EP","0",464,4,5,5,"2","0","EP","2","1","1","4"
"1613","EP","0",464,7,5,5,"2","0","EP","2","1","1","4"
"1614","EP","0",464,3,5,5,"2","0","EP","2","1","1","4"
"1615","EP","0",403,3,5,5,"2","0","EP","2","1","1","4"
"1616","EP","0",403,57,5,5,"2","0","EP","2","1","1","4"
"1617","EP","0",403,14,5,5,"2","0","EP","2","1","1","4"
"1618","EP","0",403,22,5,5,"2","0","EP","2","1","1","4"
"1619","EP","0",403,3,5,5,"2","0","EP","2","1","1","4"
"1620","FB","1",464,6,6,5,"2","0","FB","2","1","1","4"
"1621","FB","1",464,7,6,5,"2","0","FB","2","1","1","4"
"1622","FB","1",464,129,6,5,"2","0","FB","2","1","1","4"
"1623","FB","1",464,35,6,5,"2","0","FB","2","1","1","4"
"1624","FB","1",464,6,6,5,"2","0","FB","2","1","1","4"
"1625","FB","1",464,4,6,5,"2","0","FB","2","1","1","4"
"1626","FB","1",403,42,6,5,"2","0","FB","2","1","1","4"
"1627","FB","1",403,41,6,5,"2","0","FB","2","1","1","4"
"1628","FB","1",403,7,6,5,"2","0","FB","2","1","1","4"
"1629","FE","1",464,16,5,5,"2","0","FE","2","1","1","4"
"1630","FE","1",464,11,5,5,"2","0","FE","2","1","1","4"
"1631","FE","1",403,37,5,5,"2","0","FE","2","1","1","4"
"1632","GT","0",464,12,4,5,"2","0","GT","2","1","1","4"
"1633","GT","0",403,3,4,5,"2","0","GT","2","1","1","4"
"1634","GT","0",403,3,4,5,"2","0","GT","2","1","1","4"
"1635","GT","0",403,3,4,5,"2","0","GT","2","1","1","4"
"1636","GT","0",403,2,4,5,"2","0","GT","2","1","1","4"
"1637","IE","0",464,6,4,5,"2","0","IE","2","1","1","4"
"1638","IE","0",403,3,4,5,"2","0","IE","2","1","1","4"
"1639","JA","1",464,14,5,5,"2","0","JA","2","1","1","4"
"1640","JA","1",464,5,5,5,"2","0","JA","2","1","1","4"
"1641","JA","1",403,123,5,5,"2","0","JA","2","1","1","4"
"1642","JA","1",403,71,5,5,"2","0","JA","2","1","1","4"
"1643","JA","1",403,52,5,5,"2","0","JA","2","1","1","4"
"1644","JA","1",403,17,5,5,"2","0","JA","2","1","1","4"
"1645","JA","1",403,7,5,5,"2","0","JA","2","1","1","4"
"1646","JA","1",403,4,5,5,"2","0","JA","2","1","1","4"
"1647","KW","1",464,23,4,5,"2","0","KW","2","1","1","4"
"1648","KW","1",464,3,4,5,"2","0","KW","2","1","1","4"
"1649","KW","1",464,5,4,5,"2","0","KW","2","1","1","4"
"1650","KW","1",464,6,4,5,"2","0","KW","2","1","1","4"
"1651","KW","1",464,3,4,5,"2","0","KW","2","1","1","4"
"1652","KW","1",464,566,4,5,"2","0","KW","2","1","1","4"
"1653","KW","1",403,4,4,5,"2","0","KW","2","1","1","4"
"1654","KW","1",403,11,4,5,"2","0","KW","2","1","1","4"
"1655","NC","1",464,172,4,5,"2","0","NC","2","1","1","4"
"1656","NC","1",464,14,4,5,"2","0","NC","2","1","1","4"
"1657","NC","1",464,12,4,5,"2","0","NC","2","1","1","4"
"1658","NC","1",464,5,4,5,"2","0","NC","2","1","1","4"
"1659","NC","1",464,9,4,5,"2","0","NC","2","1","1","4"
"1660","NC","1",464,6,4,5,"2","0","NC","2","1","1","4"
"1661","NC","1",464,130,4,5,"2","0","NC","2","1","1","4"
"1662","NC","1",464,8,4,5,"2","0","NC","2","1","1","4"
"1663","NC","1",464,23,4,5,"2","0","NC","2","1","1","4"
"1664","NC","1",464,3,4,5,"2","0","NC","2","1","1","4"
"1665","NC","1",464,7,4,5,"2","0","NC","2","1","1","4"
"1666","NC","1",403,19,4,5,"2","0","NC","2","1","1","4"
"1667","NC","1",403,4,4,5,"2","0","NC","2","1","1","4"
"1668","NC","1",403,2,4,5,"2","0","NC","2","1","1","4"
"1669","NC","1",403,3,4,5,"2","0","NC","2","1","1","4"
"1670","NT","0",464,9,3,5,"2","0","NT","2","1","1","4"
"1671","NT","0",464,91,3,5,"2","0","NT","2","1","1","4"
"1672","NT","0",464,3,3,5,"2","0","NT","2","1","1","4"
"1673","NT","0",464,5,3,5,"2","0","NT","2","1","1","4"
"1674","NT","0",464,14,3,5,"2","0","NT","2","1","1","4"
"1675","NT","0",464,10,3,5,"2","0","NT","2","1","1","4"
"1676","NT","0",464,28,3,5,"2","0","NT","2","1","1","4"
"1677","NT","0",464,9,3,5,"2","0","NT","2","1","1","4"
"1678","NT","0",465,4,3,5,"2","0","NT","2","1","1","4"
"1679","NT","0",403,19,3,5,"2","0","NT","2","1","1","4"
"1680","NT","0",403,3,3,5,"2","0","NT","2","1","1","4"
"1681","PG","0",464,4,2,5,"2","0","PG","2","1","1","4"
"1682","PG","0",464,4,2,5,"2","0","PG","2","1","1","4"
"1683","PG","0",464,28,2,5,"2","0","PG","2","1","1","4"
"1684","PG","0",464,5,2,5,"2","0","PG","2","1","1","4"
"1685","PG","0",403,3,2,5,"2","0","PG","2","1","1","4"
"1686","PJ","1",464,537,2,5,"2","0","PJ","2","1","1","4"
"1687","PJ","1",464,7,2,5,"2","0","PJ","2","1","1","4"
"1688","PJ","1",464,19,2,5,"2","0","PJ","2","1","1","4"
"1689","PJ","1",403,4,2,5,"2","0","PJ","2","1","1","4"
"1690","PJ","1",403,264,2,5,"2","0","PJ","2","1","1","4"
"1691","PJ","1",403,14,2,5,"2","0","PJ","2","1","1","4"
"1692","PJ","1",403,4,2,5,"2","0","PJ","2","1","1","4"
"1693","PJ","1",403,9,2,5,"2","0","PJ","2","1","1","4"
"1694","PJ","1",403,7,2,5,"2","0","PJ","2","1","1","4"
"1695","PO","1",403,3,2,5,"2","0","PO","2","1","1","4"
"1696","PO","1",403,33,2,5,"2","0","PO","2","1","1","4"
"1697","PO","1",403,12,2,5,"2","0","PO","2","1","1","4"
"1698","PO","1",403,4,2,5,"2","0","PO","2","1","1","4"
"1699","SO","0",464,34,4,5,"2","0","SO","2","1","1","4"
"1700","SO","0",464,11,4,5,"2","0","SO","2","1","1","4"
"1701","SO","0",464,35,4,5,"2","0","SO","2","1","1","4"
"1702","SO","0",403,6,4,5,"2","0","SO","2","1","1","4"
"1703","SU","0",403,258,5,5,"2","0","SU","2","1","1","4"
"1704","SW","1",464,3,2,5,"2","0","SW","2","1","1","4"
"1705","SW","1",464,5,2,5,"2","0","SW","2","1","1","4"
"1706","SW","1",403,2,2,5,"2","0","SW","2","1","1","4"
"1707","SW","1",403,2,2,5,"2","0","SW","2","1","1","4"
"1708","SW","1",403,2,2,5,"2","0","SW","2","1","1","4"
"1709","SW","1",403,5,2,5,"2","0","SW","2","1","1","4"
"1710","SW","1",403,16,2,5,"2","0","SW","2","1","1","4"
"1711","SZ","0",464,6,3,5,"2","0","SZ","2","1","1","4"
"1712","SZ","0",464,5,3,5,"2","0","SZ","2","1","1","4"
"1713","SZ","0",464,11,3,5,"2","0","SZ","2","1","1","4"
"1714","SZ","0",464,15,3,5,"2","0","SZ","2","1","1","4"
"1715","SZ","0",464,6,3,5,"2","0","SZ","2","1","1","4"
"1716","SZ","0",464,6,3,5,"2","0","SZ","2","1","1","4"
"1717","SZ","0",464,61,3,5,"2","0","SZ","2","1","1","4"
"1718","SZ","0",403,19,3,5,"2","0","SZ","2","1","1","4"
"1719","SZ","0",403,36,3,5,"2","0","SZ","2","1","1","4"
"1720","SZ","0",403,9,3,5,"2","0","SZ","2","1","1","4"
"1721","SZ","0",403,16,3,5,"2","0","SZ","2","1","1","4"
"1722","SZ","0",403,2,3,5,"2","0","SZ","2","1","1","4"
"1723","VX","0",464,4,3,5,"2","0","VX","2","1","1","4"
"1724","VX","0",464,3,3,5,"2","0","VX","2","1","1","4"
